customer_id,customer_status,churn_category,churn_reason
6421-SZVEM,Stayed,,
6425-JWTDV,Stayed,,
6427-FEFIG,Stayed,,
6429-SHBCB,Stayed,,
6434-TTGJP,Stayed,,
6435-SRWBJ,Stayed,,
6435-VWCCY,Stayed,,
6437-UDQJM,Stayed,,
6439-LAJXL,Stayed,,
6439-PKTRR,Stayed,,
6440-DKQGE,Stayed,,
6445-TNRXS,Stayed,,
6447-EGDIV,Stayed,,
6447-GORXK,Stayed,,
6458-CYIDZ,Stayed,,
6461-PPAXN,Stayed,,
6461-SZMCV,Stayed,,
6463-HHXJR,Stayed,,
6463-MVYRY,Stayed,,
6464-KEXXH,Stayed,,
6465-GSRCL,Stayed,,
6469-QJKZW,Stayed,,
6473-ULUHT,Stayed,,
6475-VHUIZ,Stayed,,
6476-EPYZR,Stayed,,
6476-YHMGA,Stayed,,
6478-HRRCZ,Stayed,,
6479-OAUSD,Stayed,,
6479-SZPLM,Stayed,,
6479-VDGRK,Stayed,,
6480-YAGIY,Stayed,,
6481-ESCNL,Stayed,,
6481-LXPWL,Stayed,,
6483-OATDN,Stayed,,
6484-LATFU,Stayed,,
6485-QXWWE,Stayed,,
6486-LHTMA,Stayed,,
6490-FGZAT,Stayed,,
6496-JDSSB,Stayed,,
6497-TILVL,Stayed,,
6500-JVEGC,Stayed,,
6502-KUGLL,Stayed,,
6504-VBLFL,Stayed,,
6505-OZNPG,Stayed,,
6506-EYCNH,Stayed,,
6507-DTJZV,Stayed,,
6507-ZJSUR,Stayed,,
6508-NJYRO,Stayed,,
6509-TSGWN,Stayed,,
6510-UPNKS,Stayed,,
6516-NKQBO,Stayed,,
6518-KZXCB,Stayed,,
6518-PPLMZ,Stayed,,
6519-ZHPXP,Stayed,,
6522-OIQSX,Stayed,,
6522-YRBXD,Stayed,,
6527-PZFPV,Stayed,,
6537-OTKMY,Stayed,,
6537-QLGEX,Stayed,,
6538-POCHL,Stayed,,
6543-JXSOO,Stayed,,
6546-OPBBH,Stayed,,
6549-BTYPG,Stayed,,
6549-NNDYT,Stayed,,
6549-YMFAW,Stayed,,
6551-GNYDG,Stayed,,
6551-VLJMV,Stayed,,
6551-ZCOTS,Stayed,,
6556-DBKZF,Stayed,,
6557-BZXLQ,Stayed,,
6559-PDZLR,Stayed,,
6559-RAKOZ,Stayed,,
6563-VNPMN,Stayed,,
6563-VRERX,Stayed,,
6568-POCUI,Stayed,,
6572-ADKRS,Stayed,,
6574-MCOEH,Stayed,,
6575-SUVOI,Stayed,,
6576-FBXOJ,Stayed,,
6578-KRMAW,Stayed,,
6582-PLFUU,Stayed,,
6583-KQJLK,Stayed,,
6583-SZVGP,Stayed,,
6584-VQMYT,Stayed,,
6585-WCEWR,Stayed,,
6586-MYGKD,Stayed,,
6586-PSJOX,Stayed,,
6591-QGOYB,Stayed,,
6598-KELSS,Stayed,,
6599-GZWCM,Stayed,,
6599-SFQVE,Stayed,,
6603-QWSPR,Stayed,,
6603-YRDCJ,Stayed,,
6609-MXJHJ,Stayed,,
6614-FHDBO,Stayed,,
6614-VBEGU,Stayed,,
6614-YOLAC,Stayed,,
6614-YWYSC,Stayed,,
6616-AALSR,Stayed,,
6617-WLBQC,Stayed,,
6619-RPLQZ,Stayed,,
6620-HVDUJ,Stayed,,
6620-JDYNW,Stayed,,
6621-NRZAK,Stayed,,
6621-YOBKI,Stayed,,
6624-JDRDS,Stayed,,
6625-FLENO,Stayed,,
6625-IUTTT,Stayed,,
6625-UTXEW,Stayed,,
6627-CFOSN,Stayed,,
6630-UJZMY,Stayed,,
6631-HMANX,Stayed,,
6633-SYEUS,Stayed,,
6635-CPNUN,Stayed,,
6637-KYRCV,Stayed,,
6646-JPPHA,Stayed,,
6647-ZEDXT,Stayed,,
6648-INWPS,Stayed,,
6650-BWFRT,Stayed,,
6651-RLGGM,Stayed,,
6652-YFFJO,Stayed,,
6655-LHBYW,Stayed,,
6656-GULJQ,Stayed,,
6661-EIPZC,Stayed,,
6663-JOCQO,Stayed,,
6668-CNMFP,Stayed,,
6670-MFRPK,Stayed,,
6671-NGWON,Stayed,,
6674-KVJHG,Stayed,,
6681-ZSEXG,Stayed,,
6682-VCIXC,Stayed,,
6685-GBWJZ,Stayed,,
6685-XSHHU,Stayed,,
6689-VRRTK,Stayed,,
6691-CCIHA,Stayed,,
6692-YQHXC,Stayed,,
6693-DJWTY,Stayed,,
6693-FRIRW,Stayed,,
6695-AMZUF,Stayed,,
6695-FRVEC,Stayed,,
6696-YDAYZ,Stayed,,
6698-OXETB,Stayed,,
6701-DHKWQ,Stayed,,
6701-YVNQG,Stayed,,
6704-UTUKK,Stayed,,
6705-LNMDD,Stayed,,
6705-LXORM,Stayed,,
6710-HSJRD,Stayed,,
6713-OKOMC,Stayed,,
6718-BDGHG,Stayed,,
6719-FGEDO,Stayed,,
6719-OXYBR,Stayed,,
6723-CEGQI,Stayed,,
6723-WSNTY,Stayed,,
6725-TPKJO,Stayed,,
6726-NNFWD,Stayed,,
6726-WEXXK,Stayed,,
6727-IOTLZ,Stayed,,
6728-CZFEI,Stayed,,
6728-DKUCO,Stayed,,
6728-VOIFY,Stayed,,
6729-FZWSY,Stayed,,
6729-GDNGC,Stayed,,
6732-FZUGP,Stayed,,
6732-VAILE,Stayed,,
6733-LRIZX,Stayed,,
6734-FQAJX,Stayed,,
6734-GMPVK,Stayed,,
6734-JDTTV,Stayed,,
6734-PSBAW,Stayed,,
6736-DHUQI,Stayed,,
6738-ISCBM,Stayed,,
6741-EGCBI,Stayed,,
6741-QRLUP,Stayed,,
6743-HHQPF,Stayed,,
6745-JEFZB,Stayed,,
6746-WAUWT,Stayed,,
6749-UTDVX,Stayed,,
6752-APNJL,Stayed,,
6754-LZUKA,Stayed,,
6754-WKSHP,Stayed,,
6762-NSODU,Stayed,,
6762-QVYJO,Stayed,,
6765-MBQNU,Stayed,,
6766-HFKLA,Stayed,,
6770-UAYGJ,Stayed,,
6772-WFQRD,Stayed,,
6773-LQTVT,Stayed,,
6778-EICRF,Stayed,,
6778-JFCMK,Stayed,,
6784-XYJAE,Stayed,,
6786-OBWQR,Stayed,,
6789-HJBWG,Stayed,,
6791-YBNAK,Stayed,,
6794-HKIAJ,Stayed,,
6797-UCJHZ,Stayed,,
6806-YDEUL,Stayed,,
6807-SIWJI,Stayed,,
6810-VCAEX,Stayed,,
6813-GZQCG,Stayed,,
6814-ZPWFQ,Stayed,,
6815-ABQFQ,Stayed,,
6818-DJXAA,Stayed,,
6821-JPCDC,Stayed,,
6823-SIDFQ,Stayed,,
6827-IEAUQ,Stayed,,
6828-HMKWP,Stayed,,
6833-JMZYP,Stayed,,
6837-HAEVO,Stayed,,
6838-HVLXG,Stayed,,
6838-YAUVY,Stayed,,
6840-RESVB,Stayed,,
6847-KJLTS,Stayed,,
6848-HJTXY,Stayed,,
6848-YLDFR,Stayed,,
6851-WEFYX,Stayed,,
6854-EXGSF,Stayed,,
6855-VLGOS,Stayed,,
6857-TKDJV,Stayed,,
6859-QNXIQ,Stayed,,
6859-RKMZJ,Stayed,,
6860-YRJZP,Stayed,,
6862-CQUMB,Stayed,,
6865-JZNKO,Stayed,,
6867-ACCZI,Stayed,,
6869-FGJJC,Stayed,,
6870-ZWMNX,Stayed,,
6872-HXFNF,Stayed,,
6873-UDNLD,Stayed,,
6874-SGLHU,Stayed,,
6878-GGDWG,Stayed,,
6885-PKOAM,Stayed,,
6890-PFRQX,Stayed,,
6891-JPYFF,Stayed,,
6892-BOGQE,Stayed,,
6893-ODYYE,Stayed,,
6896-SRVYQ,Stayed,,
6897-RWMUB,Stayed,,
6897-UUBNU,Stayed,,
6898-MDLZW,Stayed,,
6898-RBTLU,Stayed,,
6900-RBKER,Stayed,,
6901-GOGZG,Stayed,,
6904-JLBGY,Stayed,,
6906-MPARY,Stayed,,
6907-CQGPN,Stayed,,
6908-VVYHM,Stayed,,
6916-HIJSE,Stayed,,
6917-FIJHC,Stayed,,
6917-YACBP,Stayed,,
6918-UMQCG,Stayed,,
6919-ELBGL,Stayed,,
6921-OZMFH,Stayed,,
6922-NCEDI,Stayed,,
6923-AQONU,Stayed,,
6924-TDGMT,Stayed,,
6925-BAYGL,Stayed,,
6928-ONTRW,Stayed,,
6933-FHBZC,Stayed,,
6933-VLYFX,Stayed,,
6937-GCDGQ,Stayed,,
6941-KXRRV,Stayed,,
6950-TWMYB,Stayed,,
6952-OMNWB,Stayed,,
6953-PBDIN,Stayed,,
6954-OOYZZ,Stayed,,
6959-GQEGV,Stayed,,
6961-MJKBO,Stayed,,
6963-EZQEE,Stayed,,
6963-KQYQB,Stayed,,
6967-PEJLL,Stayed,,
6967-QIQRV,Stayed,,
6968-GMKPR,Stayed,,
6968-MHOMU,Stayed,,
6968-URWQU,Stayed,,
6969-MVBAI,Stayed,,
6972-SNKKW,Stayed,,
6974-DAFLI,Stayed,,
6976-BWGLQ,Stayed,,
6979-TNDEU,Stayed,,
6980-CDGFC,Stayed,,
6980-IMXXE,Stayed,,
6981-TDRFT,Stayed,,
6985-HAYWX,Stayed,,
6986-IXNDM,Stayed,,
6988-CJEYV,Stayed,,
6992-TKNYO,Stayed,,
6993-YCOBK,Stayed,,
6993-YGFJV,Stayed,,
6994-FGRHH,Stayed,,
6994-KERXL,Stayed,,
6994-ORCWG,Stayed,,
6997-UVGOX,Stayed,,
6999-CHVCF,Stayed,,
7005-CYUIL,Stayed,,
7008-LZVOZ,Stayed,,
7009-LGECI,Stayed,,
7009-PCARS,Stayed,,
7010-BRBUU,Stayed,,
7010-ZMVBF,Stayed,,
7011-CVEUC,Stayed,,
7013-PSXHK,Stayed,,
7014-ZZXAW,Stayed,,
7016-NVRIC,Stayed,,
7017-VFHAY,Stayed,,
7018-FPXHH,Stayed,,
7018-WBJNK,Stayed,,
7020-OZKXZ,Stayed,,
7021-XSNYE,Stayed,,
7025-IWFHT,Stayed,,
7025-WCBNE,Stayed,,
7026-YMSBE,Stayed,,
7029-IJEJK,Stayed,,
7030-FZTFM,Stayed,,
7030-NJVDP,Stayed,,
7032-LMBHI,Stayed,,
7033-CLAMM,Stayed,,
7036-TYDEC,Stayed,,
7036-ZZKBD,Stayed,,
7037-MTYVW,Stayed,,
7041-TXQJH,Stayed,,
7044-YAACC,Stayed,,
7047-FWEYA,Stayed,,
7047-YXDMZ,Stayed,,
7048-GXDAY,Stayed,,
7049-GKVZY,Stayed,,
7054-DMVAS,Stayed,,
7054-ENNGU,Stayed,,
7055-JCGNI,Stayed,,
7061-OVMIM,Stayed,,
7064-FRRSW,Stayed,,
7064-JHXCE,Stayed,,
7072-MBHEV,Stayed,,
7073-QETQY,Stayed,,
7074-STDCN,Stayed,,
7075-BNDVQ,Stayed,,
7077-XJMET,Stayed,,
7078-NVFAM,Stayed,,
7080-TNUWP,Stayed,,
7083-MIOPC,Stayed,,
7088-FBAWU,Stayed,,
7089-RKVSZ,Stayed,,
7089-XXAYG,Stayed,,
7094-MSZAO,Stayed,,
7096-ZNBZI,Stayed,,
7100-FQPRV,Stayed,,
7101-HRBLJ,Stayed,,
7102-JJVTX,Stayed,,
7103-IPXPJ,Stayed,,
7103-ZGVNT,Stayed,,
7105-BENQF,Stayed,,
7105-MXJLL,Stayed,,
7107-UBYKY,Stayed,,
7108-DGVUU,Stayed,,
7109-CQYUZ,Stayed,,
7109-MFBYV,Stayed,,
7110-BDTWG,Stayed,,
7113-HIPFI,Stayed,,
7114-AEOZE,Stayed,,
7115-IRDHS,Stayed,,
7123-WQUHX,Stayed,,
7126-RBHSD,Stayed,,
7128-GGCNO,Stayed,,
7129-ACFOG,Stayed,,
7129-AZJDE,Stayed,,
7129-CAKJW,Stayed,,
7130-CTCUS,Stayed,,
7130-YXBRO,Stayed,,
7131-ZQZNK,Stayed,,
7134-HBPBS,Stayed,,
7134-MJPDY,Stayed,,
7136-IHZJA,Stayed,,
7137-NAXML,Stayed,,
7138-GIRSH,Stayed,,
7139-JZFVG,Stayed,,
7140-ADSMJ,Stayed,,
7143-BQIBA,Stayed,,
7145-FEJWU,Stayed,,
7147-AYBAA,Stayed,,
7148-XZPHA,Stayed,,
7153-CHRBV,Stayed,,
7156-MXBJE,Stayed,,
7157-SMCFK,Stayed,,
7159-NOKYQ,Stayed,,
7161-DFHUF,Stayed,,
7162-WPHPM,Stayed,,
7163-OCEQI,Stayed,,
7164-BPTUT,Stayed,,
7167-PCEYD,Stayed,,
7168-HDQHG,Stayed,,
7169-YWAMK,Stayed,,
7173-TETGO,Stayed,,
7175-NTIXE,Stayed,,
7176-WIONM,Stayed,,
7176-WRTNX,Stayed,,
7181-OQCUT,Stayed,,
7182-OVLBJ,Stayed,,
7184-LRUUR,Stayed,,
7188-CBBBA,Stayed,,
7190-XHTWJ,Stayed,,
7191-ADRGF,Stayed,,
7196-LIWRH,Stayed,,
7197-VOJMM,Stayed,,
7203-OYKCT,Stayed,,
7205-BAIAD,Stayed,,
7206-PQBBZ,Stayed,,
7208-PSIHR,Stayed,,
7216-KAOID,Stayed,,
7217-JYHOQ,Stayed,,
7219-TLZHO,Stayed,,
7225-CBZPL,Stayed,,
7225-IILWY,Stayed,,
7228-PAQPD,Stayed,,
7233-DRTRF,Stayed,,
7233-IOQNP,Stayed,,
7233-PAHHL,Stayed,,
7234-KMNRQ,Stayed,,
7241-AJHFS,Stayed,,
7242-EDTYC,Stayed,,
7244-KXYZN,Stayed,,
7244-QWYHG,Stayed,,
7245-JMTTQ,Stayed,,
7247-XOZPB,Stayed,,
7251-LJBQN,Stayed,,
7251-XFOIL,Stayed,,
7255-SSFBC,Stayed,,
7266-GSSJX,Stayed,,
7267-FRMJW,Stayed,,
7268-IGMFD,Stayed,,
7268-WNTCP,Stayed,,
7269-JISCY,Stayed,,
7271-AJDTL,Stayed,,
7272-QDCKA,Stayed,,
7274-CGTOD,Stayed,,
7277-KAMWT,Stayed,,
7277-OZCGZ,Stayed,,
7278-CKDNC,Stayed,,
7279-NMVJC,Stayed,,
7284-BUYEC,Stayed,,
7284-ZZLOH,Stayed,,
7285-KLOTR,Stayed,,
7293-LSCDV,Stayed,,
7296-PIXQY,Stayed,,
7297-DVYGA,Stayed,,
7299-GNVPL,Stayed,,
7301-ABVAD,Stayed,,
7305-ZWMAJ,Stayed,,
7306-YDSOI,Stayed,,
7311-MQJCH,Stayed,,
7315-WYOAW,Stayed,,
7318-EIVKO,Stayed,,
7319-VENRZ,Stayed,,
7319-ZNRTR,Stayed,,
7321-KKSDU,Stayed,,
7321-ZNSLA,Stayed,,
7322-OCWHC,Stayed,,
7325-ENZFI,Stayed,,
7326-RIGQZ,Stayed,,
7328-OWMOM,Stayed,,
7328-ZJAJO,Stayed,,
7336-RLLRH,Stayed,,
7337-CINUD,Stayed,,
7338-ERIVA,Stayed,,
7339-POGZN,Stayed,,
7340-KEFQE,Stayed,,
7346-MEDWM,Stayed,,
7349-ALMUX,Stayed,,
7351-KYHQH,Stayed,,
7351-MHQVU,Stayed,,
7353-YOWFP,Stayed,,
7354-OIJLX,Stayed,,
7356-AYNJP,Stayed,,
7356-IWLFW,Stayed,,
7359-WWYJV,Stayed,,
7361-YPXFS,Stayed,,
7363-QTBIW,Stayed,,
7369-TRPFD,Stayed,,
7375-WMVMT,Stayed,,
7382-DFJTU,Stayed,,
7392-YYPYJ,Stayed,,
7395-XWZOY,Stayed,,
7396-VJUZB,Stayed,,
7398-HPYZQ,Stayed,,
7398-LXGYX,Stayed,,
7399-QHBJS,Stayed,,
7401-JIXNM,Stayed,,
7401-RUBNK,Stayed,,
7402-EYFXX,Stayed,,
7402-PWYJJ,Stayed,,
7407-SUJIZ,Stayed,,
7408-OFWXJ,Stayed,,
7409-JURKQ,Stayed,,
7410-OIEDU,Stayed,,
7416-CKTEP,Stayed,,
7421-ZLUPA,Stayed,,
7422-WNBTY,Stayed,,
7426-GSWPO,Stayed,,
7426-RHZGU,Stayed,,
7426-WEIJX,Stayed,,
7427-AUFPY,Stayed,,
7432-FFVAR,Stayed,,
7435-ZNUYY,Stayed,,
7445-WMRBW,Stayed,,
7446-KQISO,Stayed,,
7446-SFAOA,Stayed,,
7446-YPODE,Stayed,,
7449-HVPIV,Stayed,,
7452-FOLON,Stayed,,
7459-IMVYU,Stayed,,
7460-ITWWP,Stayed,,
7463-IFMQU,Stayed,,
7469-LKBCI,Stayed,,
7470-DYNOE,Stayed,,
7471-MQPOS,Stayed,,
7471-WNSUF,Stayed,,
7472-EQOAV,Stayed,,
7473-ZBDSN,Stayed,,
7480-SPLEF,Stayed,,
7483-IQWIB,Stayed,,
7492-TAFJD,Stayed,,
7493-GVFIO,Stayed,,
7501-IWUNG,Stayed,,
7502-BNYGS,Stayed,,
7503-EPSZW,Stayed,,
7503-MIOGA,Stayed,,
7504-UWHNB,Stayed,,
7508-DQAKK,Stayed,,
7508-KBIMB,Stayed,,
7508-SMHXL,Stayed,,
7515-LODFU,Stayed,,
7516-GMHUV,Stayed,,
7517-LDMPS,Stayed,,
7519-JTWQH,Stayed,,
7520-HQWJU,Stayed,,
7521-AFHAB,Stayed,,
7524-VRLPL,Stayed,,
7527-QNRUS,Stayed,,
7529-ZDFXI,Stayed,,
7531-GQHME,Stayed,,
7537-CBQUZ,Stayed,,
7542-CYDDM,Stayed,,
7544-ZVIKX,Stayed,,
7550-WIQVA,Stayed,,
7552-KEYGT,Stayed,,
7554-AKDQF,Stayed,,
7554-NEWDD,Stayed,,
7558-IMLMT,Stayed,,
7560-QJAVJ,Stayed,,
7560-QRBXH,Stayed,,
7562-UXTPG,Stayed,,
7564-GHCVB,Stayed,,
7566-DSRLQ,Stayed,,
7567-ECMCM,Stayed,,
7569-NMZYQ,Stayed,,
7570-WELNY,Stayed,,
7572-KPVKK,Stayed,,
7576-ASEJU,Stayed,,
7576-JMYWV,Stayed,,
7579-KKLOE,Stayed,,
7581-EBBOU,Stayed,,
7586-ZATGZ,Stayed,,
7587-AOVVU,Stayed,,
7594-LZNWR,Stayed,,
7595-EHCDL,Stayed,,
7596-IIWYC,Stayed,,
7596-LDUXP,Stayed,,
7596-ZYWBB,Stayed,,
7599-NTMDP,Stayed,,
7601-DHFWZ,Stayed,,
7601-GNDYK,Stayed,,
7602-DBTOU,Stayed,,
7602-MVRMB,Stayed,,
7605-BDWDC,Stayed,,
7605-SNLQG,Stayed,,
7606-BPHHN,Stayed,,
7607-QKKTJ,Stayed,,
7608-RGIRO,Stayed,,
7609-NRNCA,Stayed,,
7609-YBPXG,Stayed,,
7610-TVOPG,Stayed,,
7611-YKYTC,Stayed,,
7619-PLRLP,Stayed,,
7621-VPNET,Stayed,,
7622-FWGEW,Stayed,,
7622-NXQZR,Stayed,,
7623-HKYRK,Stayed,,
7629-WFGLW,Stayed,,
7629-WIXZF,Stayed,,
7632-YUTXB,Stayed,,
7633-MVPUY,Stayed,,
7634-HLQJR,Stayed,,
7634-WSWDB,Stayed,,
7636-OWBPG,Stayed,,
7636-PEPNS,Stayed,,
7639-LIAYI,Stayed,,
7639-OPLNG,Stayed,,
7641-TQFHN,Stayed,,
7643-RCHXS,Stayed,,
7644-OMVMY,Stayed,,
7647-GYYKX,Stayed,,
7649-PHJVR,Stayed,,
7649-SIJJF,Stayed,,
7654-YWJUF,Stayed,,
7658-UYUQS,Stayed,,
7661-CPURM,Stayed,,
7663-CUXZB,Stayed,,
7663-YJHSN,Stayed,,
7663-ZTEGJ,Stayed,,
7665-NKLAV,Stayed,,
7665-VIGUD,Stayed,,
7668-XCFYV,Stayed,,
7669-LCRSD,Stayed,,
7670-ZBPOQ,Stayed,,
7672-VFMXZ,Stayed,,
7673-BQGKU,Stayed,,
7673-LPRNY,Stayed,,
7674-YTAFD,Stayed,,
7677-SJJJK,Stayed,,
7682-AZNDK,Stayed,,
7684-XSZIY,Stayed,,
7688-AWMDX,Stayed,,
7690-KPNCU,Stayed,,
7691-KGKGP,Stayed,,
7691-XVTZH,Stayed,,
7693-QPEFS,Stayed,,
7695-PKLCZ,Stayed,,
7696-AMHOD,Stayed,,
7696-CFTAT,Stayed,,
7706-DZNKK,Stayed,,
7706-YLMQA,Stayed,,
7707-PYBBH,Stayed,,
7710-JSYOA,Stayed,,
7711-GQBZC,Stayed,,
7711-YIJWC,Stayed,,
7714-YXSMB,Stayed,,
7717-BICXI,Stayed,,
7718-RXDGG,Stayed,,
7718-UPSKJ,Stayed,,
7722-CVFXN,Stayed,,
7722-VJRQD,Stayed,,
7727-SHVZV,Stayed,,
7729-XBTWX,Stayed,,
7730-CLDSV,Stayed,,
7733-UDMTP,Stayed,,
7740-BTPUX,Stayed,,
7740-KKCXF,Stayed,,
7742-MYPGI,Stayed,,
7746-AWNQW,Stayed,,
7746-QYVCO,Stayed,,
7748-UMTRK,Stayed,,
7750-EYXWZ,Stayed,,
7753-USQYQ,Stayed,,
7758-UJWYS,Stayed,,
7762-ONLJY,Stayed,,
7765-LWVVH,Stayed,,
7766-CLTIC,Stayed,,
7771-CFQRQ,Stayed,,
7771-ZONAT,Stayed,,
7776-QGYJC,Stayed,,
7777-UNYHB,Stayed,,
7779-ORAEL,Stayed,,
7781-EWARA,Stayed,,
7781-HVGMK,Stayed,,
7787-BNTZM,Stayed,,
7789-CRUVC,Stayed,,
7789-HKSBS,Stayed,,
7795-CFOCW,Stayed,,
7797-EJMDP,Stayed,,
7798-JVXYM,Stayed,,
7799-DSEWS,Stayed,,
7799-LGRDP,Stayed,,
7801-CEDNV,Stayed,,
7801-KICAO,Stayed,,
7803-XOCCZ,Stayed,,
7811-JIVPF,Stayed,,
7813-TKCVO,Stayed,,
7813-ZGGAW,Stayed,,
7815-PDTHL,Stayed,,
7816-VGHTO,Stayed,,
7817-OMJNA,Stayed,,
7820-ZYGNY,Stayed,,
7821-DPRQE,Stayed,,
7824-PANSQ,Stayed,,
7826-VVKWT,Stayed,,
7833-PKIHD,Stayed,,
7838-LAZFO,Stayed,,
7839-NUIAA,Stayed,,
7841-FCRQD,Stayed,,
7850-THJMU,Stayed,,
7850-VWJUU,Stayed,,
7852-LECYP,Stayed,,
7853-OETYL,Stayed,,
7855-DIWPO,Stayed,,
7856-GANIL,Stayed,,
7858-GTZSP,Stayed,,
7860-KSUGX,Stayed,,
7860-UXCRM,Stayed,,
7868-BGSZA,Stayed,,
7868-TMWMZ,Stayed,,
7869-ZYDST,Stayed,,
7872-BAAZR,Stayed,,
7872-RDDLZ,Stayed,,
7873-CVMAW,Stayed,,
7874-ECPQJ,Stayed,,
7876-AEHIG,Stayed,,
7876-BEUTG,Stayed,,
7876-DNYAP,Stayed,,
7878-JGDKK,Stayed,,
7879-CGSFV,Stayed,,
7880-XSOJX,Stayed,,
7883-ROJOC,Stayed,,
7892-QVYKW,Stayed,,
7895-VONWT,Stayed,,
7898-PDWQE,Stayed,,
7901-HXJVA,Stayed,,
7901-IIDQV,Stayed,,
7901-TBKJX,Stayed,,
7905-NJMXS,Stayed,,
7905-TVXTA,Stayed,,
7909-FIOIY,Stayed,,
7916-VCCPB,Stayed,,
7919-ZODZZ,Stayed,,
7921-BEPCI,Stayed,,
7921-LMDFQ,Stayed,,
7923-IYJWY,Stayed,,
7924-GJZFI,Stayed,,
7925-PNRGI,Stayed,,
7928-VJYAB,Stayed,,
7929-DMBCV,Stayed,,
7929-SKFGK,Stayed,,
7940-UQQUG,Stayed,,
7941-RCJOW,Stayed,,
7945-HLKEA,Stayed,,
7945-PRBVF,Stayed,,
7950-XWOVN,Stayed,,
7951-VRDVK,Stayed,,
7954-MLBUN,Stayed,,
7956-XQWGU,Stayed,,
7963-SHNDT,Stayed,,
7964-VEXDG,Stayed,,
7964-YESJC,Stayed,,
7964-ZRKKG,Stayed,,
7966-YOTQW,Stayed,,
7967-HYCDE,Stayed,,
7968-QUXNS,Stayed,,
7969-FFOWG,Stayed,,
7971-HLVXI,Stayed,,
7973-DZRKH,Stayed,,
7975-JMZNT,Stayed,,
7975-TZMLR,Stayed,,
7976-CICYS,Stayed,,
7977-HXJKU,Stayed,,
7978-DKUQH,Stayed,,
7980-MHFLQ,Stayed,,
7982-VCELR,Stayed,,
7989-AWGEH,Stayed,,
7989-VCQOH,Stayed,,
7993-NQLJE,Stayed,,
7994-UYIVZ,Stayed,,
7994-XIRTR,Stayed,,
7995-ZHHNZ,Stayed,,
7996-BPXHY,Stayed,,
7996-MHXLW,Stayed,,
7997-EASSD,Stayed,,
7998-WNZEM,Stayed,,
7998-ZLXWN,Stayed,,
8003-EWNDZ,Stayed,,
8007-YYPWD,Stayed,,
8008-ESFLK,Stayed,,
8008-OTEZX,Stayed,,
8012-SOUDQ,Stayed,,
8015-IHCGW,Stayed,,
8016-NCFVO,Stayed,,
8016-ZMGMO,Stayed,,
8017-UVSZU,Stayed,,
8022-BECSI,Stayed,,
8023-QHAIO,Stayed,,
8024-XNAFQ,Stayed,,
8028-PNXHQ,Stayed,,
8029-XYPWT,Stayed,,
8033-ATFAS,Stayed,,
8033-VCZGH,Stayed,,
8034-RYTVV,Stayed,,
8035-PWSEV,Stayed,,
8039-ACLPL,Stayed,,
8039-EQPIM,Stayed,,
8041-TMEID,Stayed,,
8042-RNLKO,Stayed,,
8043-PNYSD,Stayed,,
8044-BGWPI,Stayed,,
8046-DNVTL,Stayed,,
8049-WJCLQ,Stayed,,
8050-DVOJX,Stayed,,
8050-WYBND,Stayed,,
8050-XGRVL,Stayed,,
8058-DMYRU,Stayed,,
8059-UDZFY,Stayed,,
8060-HIWJJ,Stayed,,
8065-BVEPF,Stayed,,
8065-QBYTO,Stayed,,
8067-NIOYM,Stayed,,
8069-RHUXK,Stayed,,
8069-YQQAJ,Stayed,,
8070-AAWZP,Stayed,,
8071-SBTRN,Stayed,,
8075-GXIUB,Stayed,,
8076-FEZKJ,Stayed,,
8080-POTJR,Stayed,,
8082-GHXOP,Stayed,,
8084-OIVBS,Stayed,,
8085-MSNLK,Stayed,,
8087-LGYHQ,Stayed,,
8089-UZWLX,Stayed,,
8091-TTVAX,Stayed,,
8092-NLTGF,Stayed,,
8095-WANWK,Stayed,,
8096-LOIST,Stayed,,
8097-OMULG,Stayed,,
8097-VBQTZ,Stayed,,
8098-TDCBU,Stayed,,
8099-MZPUJ,Stayed,,
8100-HZZLJ,Stayed,,
8100-PNJMH,Stayed,,
8104-OSKWT,Stayed,,
8106-GWQOK,Stayed,,
8107-KNCIM,Stayed,,
8107-RZLNV,Stayed,,
8108-UXRQN,Stayed,,
8109-YUOHE,Stayed,,
8111-BKVDS,Stayed,,
8118-TJAFG,Stayed,,
8120-JDCAM,Stayed,,
8123-QBNAZ,Stayed,,
8124-NZVGJ,Stayed,,
8125-QPFJD,Stayed,,
8129-GMVGI,Stayed,,
8132-YPVBX,Stayed,,
8133-ANHHJ,Stayed,,
8138-EALND,Stayed,,
8143-ETQTI,Stayed,,
8144-DGHXP,Stayed,,
8146-QQKZH,Stayed,,
8148-BPLZQ,Stayed,,
8148-NLEGT,Stayed,,
8148-WOCMK,Stayed,,
8149-AIQCG,Stayed,,
8152-UOBNY,Stayed,,
8152-VETUR,Stayed,,
8158-WPEZG,Stayed,,
8160-HOWOX,Stayed,,
8161-QYMTT,Stayed,,
8164-OCKUJ,Stayed,,
8165-CBKXO,Stayed,,
8165-ZJRNM,Stayed,,
8166-ORCHU,Stayed,,
8169-SAEJD,Stayed,,
8173-RXAYP,Stayed,,
8174-LNWMW,Stayed,,
8174-TBVCF,Stayed,,
8181-YHCMF,Stayed,,
8184-WMOFI,Stayed,,
8189-DUKMV,Stayed,,
8189-HBVRW,Stayed,,
8189-XRIKE,Stayed,,
8190-ZTQFB,Stayed,,
8191-XWSZG,Stayed,,
8194-PEEBY,Stayed,,
8197-BFWVU,Stayed,,
8198-RKSZG,Stayed,,
8200-KLNYW,Stayed,,
